source_state,source_city,destination_state,destination_city,vehicle_type,charging_capacity_kW,distance_km,num_ev_stations_route,charger_power_kW,charging_capacity_kWh,charging_duration_hours,distance_per_station,charging_efficiency,energy_per_km
Andhra Pradesh,Guntur,Andhra Pradesh,Kurnool,4W,150.0,322.0,26.0,11.0,50,4.55,11.925925925925926,4.166666666666667,0.15479876160990713
Andhra Pradesh,Unknown,Tamil Nadu,Madurai,2W,22.0,343.0,35.0,3.3,30,9.09,9.527777777777779,6.976744186046512,0.0872093023255814
Tamil Nadu,Chennai,Tamil Nadu,Madurai,Bus,100.0,423.0,25.0,7.4,60,8.11,16.26923076923077,7.142857142857142,0.14150943396226415
Andhra Pradesh,Vijayawada,Andhra Pradesh,Nellore,3W,7.2,516.0,47.0,50.0,30,0.6,10.75,0.5882352941176471,0.058027079303675046
Andhra Pradesh,Kurnool,Tamil Nadu,Coimbatore,3W,150.0,304.0,42.0,11.0,75,6.82,7.069767441860465,6.25,0.2459016393442623
Andhra Pradesh,Vijayawada,Tamil Nadu,Coimbatore,2W,3.3,339.0,10.0,22.0,50,2.27,30.818181818181817,2.1739130434782608,0.14705882352941177
Andhra Pradesh,Tirupati,Andhra Pradesh,Guntur,3W,11.0,522.0,44.0,50.0,30,0.6,11.6,0.5882352941176471,0.05736137667304015
Andhra Pradesh,Guntur,Tamil Nadu,Salem,2W,22.0,436.0,26.0,50.0,40,0.8,16.14814814814815,0.7843137254901961,0.09153318077803203
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,2W,11.0,529.0,24.0,3.3,20,6.06,21.16,4.651162790697675,0.03773584905660377
Andhra Pradesh,Guntur,Tamil Nadu,Salem,4W,11.0,292.0,32.0,11.0,20,1.82,8.848484848484848,1.6666666666666667,0.06825938566552901
Tamil Nadu,Coimbatore,Andhra Pradesh,Kurnool,Bus,50.0,537.0,35.0,11.0,20,1.82,14.916666666666666,1.6666666666666667,0.03717472118959108
Andhra Pradesh,Nellore,Andhra Pradesh,Kurnool,2W,3.3,560.0,48.0,7.4,30,4.05,11.428571428571429,3.571428571428571,0.053475935828877004
Tamil Nadu,Chennai,Tamil Nadu,Salem,3W,100.0,287.0,11.0,7.4,50,6.76,23.916666666666668,5.9523809523809526,0.1736111111111111
Tamil Nadu,Salem,Unknown,Salem,3W,7.2,264.0,7.0,11.0,30,2.73,33.0,2.5,0.11320754716981132
Andhra Pradesh,Guntur,Andhra Pradesh,Guntur,Unknown,22.0,399.0,6.0,7.4,50,6.76,57.0,5.9523809523809526,0.125
Tamil Nadu,Madurai,Unknown,Vellore,Unknown,150.0,366.0,30.0,3.3,60,18.18,11.806451612903226,13.953488372093023,0.16348773841961853
Andhra Pradesh,Vijayawada,Tamil Nadu,Coimbatore,2W,22.0,304.0,39.0,3.3,20,6.06,7.6,4.651162790697675,0.06557377049180328
Andhra Pradesh,Tirupati,Tamil Nadu,Salem,4W,50.0,170.0,43.0,50.0,40,0.8,3.8636363636363638,0.7843137254901961,0.23391812865497075
Tamil Nadu,Coimbatore,Andhra Pradesh,Kurnool,4W,50.0,181.0,18.0,3.3,20,6.06,9.526315789473685,4.651162790697675,0.10989010989010989
Andhra Pradesh,Nellore,Andhra Pradesh,Guntur,Bus,100.0,430.0,33.0,3.3,75,22.73,12.647058823529411,17.441860465116278,0.1740139211136891
Tamil Nadu,Coimbatore,Andhra Pradesh,Nellore,Bus,11.0,205.0,49.0,7.4,20,2.7,4.1,2.380952380952381,0.0970873786407767
Tamil Nadu,Coimbatore,Andhra Pradesh,Unknown,4W,100.0,435.0,25.0,11.0,50,4.55,16.73076923076923,4.166666666666667,0.11467889908256881
Andhra Pradesh,Tirupati,Andhra Pradesh,Nellore,Bus,150.0,421.0,32.0,22.0,50,2.27,12.757575757575758,2.1739130434782608,0.11848341232227488
Tamil Nadu,Chennai,Andhra Pradesh,Vijayawada,3W,50.0,425.0,5.0,3.3,30,9.09,70.83333333333333,6.976744186046512,0.07042253521126761
Andhra Pradesh,Guntur,Andhra Pradesh,Tirupati,Bus,11.0,339.0,39.0,7.4,20,2.7,8.475,2.380952380952381,0.058823529411764705
Tamil Nadu,Vellore,Andhra Pradesh,Nellore,4W,11.0,348.0,10.0,50.0,50,1.0,31.636363636363637,0.9803921568627451,0.14326647564469913
Tamil Nadu,Madurai,Andhra Pradesh,Kurnool,4W,100.0,598.0,29.0,11.0,60,5.45,19.933333333333334,5.0,0.1001669449081803
Andhra Pradesh,Guntur,Andhra Pradesh,Kurnool,4W,22.0,460.0,45.0,100.0,30,0.3,10.0,0.297029702970297,0.0650759219088937
Tamil Nadu,Vellore,Andhra Pradesh,Nellore,Bus,3.3,343.0,13.0,3.3,75,22.73,24.5,17.441860465116278,0.2180232558139535
Andhra Pradesh,Guntur,Andhra Pradesh,Vijayawada,3W,3.3,304.0,1.0,3.3,60,18.18,152.0,13.953488372093023,0.19672131147540983
Tamil Nadu,Chennai,Andhra Pradesh,Vijayawada,3W,22.0,354.0,17.0,100.0,50,0.5,19.666666666666668,0.49504950495049505,0.14084507042253522
Unknown,Chennai,Tamil Nadu,Salem,2W,150.0,180.0,6.0,22.0,50,2.27,25.714285714285715,2.1739130434782608,0.27624309392265195
Andhra Pradesh,Nellore,Andhra Pradesh,Vijayawada,Unknown,100.0,150.0,43.0,11.0,40,3.64,3.409090909090909,3.3333333333333335,0.26490066225165565
Tamil Nadu,Coimbatore,Tamil Nadu,Madurai,Bus,150.0,450.0,28.0,3.3,20,6.06,15.517241379310345,4.651162790697675,0.04434589800443459
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,Bus,22.0,490.0,4.0,3.3,75,22.73,98.0,17.441860465116278,0.15274949083503056
Unknown,Coimbatore,Andhra Pradesh,Nellore,3W,100.0,441.0,39.0,11.0,60,5.45,11.025,5.0,0.13574660633484162
Tamil Nadu,Unknown,Andhra Pradesh,Unknown,2W,22.0,127.0,18.0,22.0,30,1.36,6.684210526315789,1.3043478260869565,0.234375
Andhra Pradesh,Guntur,Tamil Nadu,Coimbatore,4W,50.0,379.0,47.0,3.3,30,9.09,7.895833333333333,6.976744186046512,0.07894736842105263
Unknown,Tirupati,Tamil Nadu,Coimbatore,4W,22.0,448.0,11.0,50.0,60,1.2,37.333333333333336,1.1764705882352942,0.133630289532294
Andhra Pradesh,Tirupati,Andhra Pradesh,Guntur,3W,100.0,383.0,45.0,7.4,60,8.11,8.326086956521738,7.142857142857142,0.15625
Tamil Nadu,Chennai,Tamil Nadu,Chennai,4W,11.0,449.0,19.0,100.0,40,0.4,22.45,0.39603960396039606,0.08888888888888889
Tamil Nadu,Salem,Tamil Nadu,Salem,Bus,11.0,298.0,19.0,100.0,30,0.3,14.9,0.297029702970297,0.10033444816053512
Tamil Nadu,Salem,Andhra Pradesh,Tirupati,3W,22.0,46.0,26.0,100.0,60,0.6,1.7037037037037037,0.594059405940594,1.2765957446808511
Andhra Pradesh,Nellore,Tamil Nadu,Vellore,3W,150.0,319.0,22.0,7.4,60,8.11,13.869565217391305,7.142857142857142,0.1875
Tamil Nadu,Madurai,Tamil Nadu,Salem,2W,100.0,245.0,22.0,11.0,40,3.64,10.652173913043478,3.3333333333333335,0.16260162601626016
Andhra Pradesh,Tirupati,Tamil Nadu,Chennai,2W,3.3,73.0,25.0,50.0,20,0.4,2.8076923076923075,0.39215686274509803,0.2702702702702703
Andhra Pradesh,Tirupati,Andhra Pradesh,Nellore,3W,150.0,472.0,33.0,11.0,75,6.82,13.882352941176471,6.25,0.15856236786469344
Andhra Pradesh,Nellore,Andhra Pradesh,Tirupati,Bus,7.2,97.0,47.0,100.0,30,0.3,2.0208333333333335,0.297029702970297,0.30612244897959184
Unknown,Coimbatore,Andhra Pradesh,Guntur,Bus,22.0,356.0,6.0,22.0,50,2.27,50.857142857142854,2.1739130434782608,0.1400560224089636
Andhra Pradesh,Unknown,Andhra Pradesh,Tirupati,2W,150.0,542.0,26.0,50.0,75,1.5,20.074074074074073,1.4705882352941178,0.13812154696132597
Tamil Nadu,Vellore,Tamil Nadu,Vellore,2W,150.0,110.0,28.0,100.0,20,0.2,3.793103448275862,0.19801980198019803,0.18018018018018017
Andhra Pradesh,Vijayawada,Unknown,Coimbatore,2W,7.2,507.0,25.0,50.0,20,0.4,19.5,0.39215686274509803,0.03937007874015748
Tamil Nadu,Chennai,Andhra Pradesh,Tirupati,3W,100.0,84.0,14.0,100.0,20,0.2,5.6,0.19801980198019803,0.23529411764705882
Tamil Nadu,Madurai,Tamil Nadu,Vellore,4W,3.3,540.0,18.0,100.0,30,0.3,28.42105263157895,0.297029702970297,0.05545286506469501
Tamil Nadu,Salem,Andhra Pradesh,Tirupati,Bus,50.0,44.0,1.0,22.0,60,2.73,22.0,2.608695652173913,1.3333333333333333
Tamil Nadu,Vellore,Andhra Pradesh,Vijayawada,Bus,100.0,500.0,34.0,50.0,20,0.4,14.285714285714286,0.39215686274509803,0.03992015968063872
Andhra Pradesh,Guntur,Tamil Nadu,Vellore,4W,150.0,34.0,16.0,50.0,40,0.8,2.0,0.7843137254901961,1.1428571428571428
Tamil Nadu,Chennai,Andhra Pradesh,Vijayawada,3W,11.0,490.0,34.0,7.4,50,6.76,14.0,5.9523809523809526,0.10183299389002037
Tamil Nadu,Coimbatore,Tamil Nadu,Unknown,2W,50.0,54.0,6.0,50.0,75,1.5,7.714285714285714,1.4705882352941178,1.3636363636363635
Andhra Pradesh,Vijayawada,Tamil Nadu,Madurai,4W,150.0,19.0,30.0,11.0,75,6.82,0.6129032258064516,6.25,3.75
Andhra Pradesh,Guntur,Tamil Nadu,Salem,Bus,22.0,390.0,9.0,22.0,75,3.41,39.0,3.260869565217391,0.1918158567774936
Andhra Pradesh,Kurnool,Andhra Pradesh,Vijayawada,2W,3.3,163.0,4.0,100.0,30,0.3,32.6,0.297029702970297,0.18292682926829268
Andhra Pradesh,Unknown,Tamil Nadu,Chennai,Bus,50.0,256.0,5.0,50.0,60,1.2,42.666666666666664,1.1764705882352942,0.23346303501945526
Tamil Nadu,Coimbatore,Andhra Pradesh,Guntur,2W,50.0,339.0,31.0,50.0,40,0.8,10.59375,0.7843137254901961,0.11764705882352941
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,3W,50.0,276.0,35.0,22.0,75,3.41,7.666666666666667,3.260869565217391,0.27075812274368233
Andhra Pradesh,Unknown,Unknown,Tirupati,Bus,50.0,277.0,37.0,3.3,30,9.09,7.2894736842105265,6.976744186046512,0.1079136690647482
Tamil Nadu,Chennai,Tamil Nadu,Salem,4W,7.2,581.0,23.0,100.0,40,0.4,24.208333333333332,0.39603960396039606,0.06872852233676977
Andhra Pradesh,Tirupati,Tamil Nadu,Vellore,3W,7.2,188.0,5.0,100.0,20,0.2,31.333333333333332,0.19801980198019803,0.10582010582010581
Andhra Pradesh,Vijayawada,Andhra Pradesh,Guntur,Unknown,22.0,192.0,17.0,50.0,60,1.2,10.666666666666666,1.1764705882352942,0.31088082901554404
Andhra Pradesh,Vijayawada,Tamil Nadu,Unknown,3W,150.0,115.0,6.0,100.0,50,0.5,16.428571428571427,0.49504950495049505,0.43103448275862066
Andhra Pradesh,Nellore,Tamil Nadu,Coimbatore,4W,100.0,201.0,5.0,7.4,20,2.7,33.5,2.380952380952381,0.09900990099009901
Andhra Pradesh,Nellore,Tamil Nadu,Salem,4W,100.0,376.0,16.0,100.0,30,0.3,22.11764705882353,0.297029702970297,0.07957559681697612
Tamil Nadu,Chennai,Tamil Nadu,Salem,4W,3.3,501.0,35.0,11.0,60,5.45,13.916666666666666,5.0,0.11952191235059761
Andhra Pradesh,Vijayawada,Tamil Nadu,Madurai,3W,22.0,528.0,30.0,50.0,20,0.4,17.032258064516128,0.39215686274509803,0.03780718336483932
Andhra Pradesh,Vijayawada,Andhra Pradesh,Nellore,Bus,7.2,509.0,19.0,50.0,75,1.5,25.45,1.4705882352941178,0.14705882352941177
Tamil Nadu,Vellore,Andhra Pradesh,Tirupati,4W,11.0,531.0,34.0,50.0,50,1.0,15.17142857142857,0.9803921568627451,0.09398496240601503
Tamil Nadu,Coimbatore,Unknown,Tirupati,3W,3.3,448.0,17.0,7.4,50,6.76,24.88888888888889,5.9523809523809526,0.111358574610245
Tamil Nadu,Madurai,Tamil Nadu,Coimbatore,4W,11.0,304.0,28.0,3.3,60,18.18,10.482758620689655,13.953488372093023,0.19672131147540983
Andhra Pradesh,Tirupati,Andhra Pradesh,Nellore,3W,50.0,575.0,39.0,50.0,50,1.0,14.375,0.9803921568627451,0.08680555555555555
Tamil Nadu,Madurai,Andhra Pradesh,Kurnool,Bus,100.0,68.0,7.0,3.3,75,22.73,8.5,17.441860465116278,1.0869565217391304
Andhra Pradesh,Vijayawada,Andhra Pradesh,Tirupati,4W,100.0,44.0,3.0,7.4,30,4.05,11.0,3.571428571428571,0.6666666666666666
Tamil Nadu,Madurai,Andhra Pradesh,Vijayawada,4W,100.0,181.0,25.0,11.0,50,4.55,6.961538461538462,4.166666666666667,0.27472527472527475
Andhra Pradesh,Nellore,Andhra Pradesh,Guntur,2W,3.3,584.0,36.0,7.4,75,10.14,15.783783783783784,8.928571428571429,0.1282051282051282
Andhra Pradesh,Nellore,Unknown,Vijayawada,4W,50.0,569.0,32.0,50.0,50,1.0,17.242424242424242,0.9803921568627451,0.08771929824561403
Andhra Pradesh,Nellore,Tamil Nadu,Salem,3W,150.0,377.0,25.0,7.4,30,4.05,14.5,3.571428571428571,0.07936507936507936
Andhra Pradesh,Kurnool,Andhra Pradesh,Kurnool,4W,7.2,59.0,14.0,11.0,75,6.82,3.933333333333333,6.25,1.25
Unknown,Madurai,Andhra Pradesh,Unknown,Bus,150.0,396.0,47.0,7.4,60,8.11,8.25,7.142857142857142,0.15113350125944586
Andhra Pradesh,Guntur,Andhra Pradesh,Tirupati,Bus,100.0,10.0,34.0,11.0,20,1.82,0.2857142857142857,1.6666666666666667,1.8181818181818181
Tamil Nadu,Salem,Andhra Pradesh,Vijayawada,2W,7.2,91.0,7.0,3.3,30,9.09,11.375,6.976744186046512,0.32608695652173914
Andhra Pradesh,Tirupati,Andhra Pradesh,Vijayawada,3W,100.0,401.0,27.0,11.0,60,5.45,14.321428571428571,5.0,0.14925373134328357
Tamil Nadu,Chennai,Tamil Nadu,Vellore,3W,3.3,577.0,30.0,50.0,60,1.2,18.612903225806452,1.1764705882352942,0.10380622837370242
Andhra Pradesh,Tirupati,Tamil Nadu,Vellore,2W,100.0,300.0,37.0,3.3,60,18.18,7.894736842105263,13.953488372093023,0.19933554817275748
Tamil Nadu,Coimbatore,Tamil Nadu,Chennai,4W,3.3,451.0,2.0,100.0,40,0.4,150.33333333333334,0.39603960396039606,0.08849557522123894
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,4W,3.3,334.0,5.0,7.4,40,5.41,55.666666666666664,4.761904761904762,0.11940298507462686
Tamil Nadu,Madurai,Tamil Nadu,Unknown,2W,3.3,435.0,2.0,50.0,50,1.0,145.0,0.9803921568627451,0.11467889908256881
Andhra Pradesh,Kurnool,Andhra Pradesh,Guntur,4W,50.0,431.0,46.0,3.3,30,9.09,9.170212765957446,6.976744186046512,0.06944444444444445
Andhra Pradesh,Vijayawada,Tamil Nadu,Chennai,2W,22.0,269.0,18.0,3.3,75,22.73,14.157894736842104,17.441860465116278,0.2777777777777778
Andhra Pradesh,Nellore,Andhra Pradesh,Vijayawada,Bus,7.2,114.0,36.0,100.0,60,0.6,3.081081081081081,0.594059405940594,0.5217391304347826
Tamil Nadu,Coimbatore,Tamil Nadu,Coimbatore,3W,3.3,22.0,18.0,7.4,40,5.41,1.1578947368421053,4.761904761904762,1.7391304347826086
Tamil Nadu,Chennai,Andhra Pradesh,Tirupati,4W,150.0,198.0,42.0,11.0,30,2.73,4.604651162790698,2.5,0.1507537688442211
Andhra Pradesh,Guntur,Andhra Pradesh,Nellore,3W,7.2,80.0,25.0,3.3,60,18.18,3.076923076923077,13.953488372093023,0.7407407407407407
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,Bus,100.0,61.0,43.0,7.4,30,4.05,1.3863636363636365,3.571428571428571,0.4838709677419355
Andhra Pradesh,Guntur,Andhra Pradesh,Vijayawada,4W,150.0,307.0,6.0,22.0,60,2.73,43.857142857142854,2.608695652173913,0.19480519480519481
Tamil Nadu,Madurai,Tamil Nadu,Chennai,3W,3.3,378.0,24.0,7.4,20,2.7,15.12,2.380952380952381,0.052770448548812667
Tamil Nadu,Unknown,Andhra Pradesh,Vijayawada,4W,22.0,583.0,30.0,100.0,20,0.2,18.806451612903224,0.19801980198019803,0.03424657534246575
Andhra Pradesh,Nellore,Tamil Nadu,Salem,3W,50.0,508.0,41.0,3.3,75,22.73,12.095238095238095,17.441860465116278,0.14734774066797643
Tamil Nadu,Chennai,Tamil Nadu,Coimbatore,4W,7.2,282.0,38.0,50.0,75,1.5,7.230769230769231,1.4705882352941178,0.26501766784452296
Tamil Nadu,Chennai,Andhra Pradesh,Nellore,Bus,150.0,578.0,44.0,7.4,75,10.14,12.844444444444445,8.928571428571429,0.12953367875647667
Tamil Nadu,Coimbatore,Unknown,Tirupati,2W,22.0,486.0,25.0,50.0,60,1.2,18.692307692307693,1.1764705882352942,0.12320328542094455
Andhra Pradesh,Nellore,Andhra Pradesh,Vijayawada,4W,50.0,537.0,44.0,11.0,20,1.82,11.933333333333334,1.6666666666666667,0.03717472118959108
Andhra Pradesh,Guntur,Andhra Pradesh,Kurnool,2W,22.0,595.0,43.0,3.3,20,6.06,13.522727272727273,4.651162790697675,0.03355704697986577
Andhra Pradesh,Nellore,Andhra Pradesh,Kurnool,2W,22.0,117.0,15.0,11.0,40,3.64,7.3125,3.3333333333333335,0.3389830508474576
Tamil Nadu,Vellore,Tamil Nadu,Salem,Unknown,100.0,25.0,7.0,11.0,50,4.55,3.125,4.166666666666667,1.9230769230769231
Tamil Nadu,Coimbatore,Andhra Pradesh,Guntur,3W,50.0,90.0,37.0,7.4,75,10.14,2.3684210526315788,8.928571428571429,0.8241758241758241
Unknown,Chennai,Tamil Nadu,Salem,2W,100.0,510.0,6.0,50.0,40,0.8,72.85714285714286,0.7843137254901961,0.07827788649706457
Andhra Pradesh,Tirupati,Tamil Nadu,Chennai,4W,150.0,419.0,13.0,50.0,75,1.5,29.928571428571427,1.4705882352941178,0.17857142857142858
Andhra Pradesh,Kurnool,Andhra Pradesh,Nellore,3W,3.3,557.0,45.0,50.0,50,1.0,12.108695652173912,0.9803921568627451,0.08960573476702509
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,2W,50.0,139.0,33.0,11.0,40,3.64,4.088235294117647,3.3333333333333335,0.2857142857142857
Tamil Nadu,Vellore,Andhra Pradesh,Guntur,4W,150.0,588.0,23.0,50.0,40,0.8,24.5,0.7843137254901961,0.06791171477079797
Andhra Pradesh,Vijayawada,Tamil Nadu,Chennai,2W,150.0,304.0,3.0,11.0,40,3.64,76.0,3.3333333333333335,0.13114754098360656
Tamil Nadu,Coimbatore,Tamil Nadu,Madurai,4W,3.3,10.0,14.0,100.0,75,0.75,0.6666666666666666,0.7425742574257426,6.818181818181818
Tamil Nadu,Coimbatore,Tamil Nadu,Coimbatore,3W,100.0,135.0,17.0,3.3,20,6.06,7.5,4.651162790697675,0.14705882352941177
Andhra Pradesh,Nellore,Tamil Nadu,Coimbatore,4W,22.0,65.0,16.0,11.0,60,5.45,3.823529411764706,5.0,0.9090909090909091
Andhra Pradesh,Nellore,Tamil Nadu,Salem,2W,100.0,304.0,25.0,7.4,50,6.76,11.692307692307692,5.9523809523809526,0.16393442622950818
Andhra Pradesh,Guntur,Tamil Nadu,Vellore,4W,3.3,224.0,22.0,22.0,20,0.91,9.73913043478261,0.8695652173913043,0.08888888888888889
Tamil Nadu,Coimbatore,Andhra Pradesh,Vijayawada,4W,7.2,546.0,37.0,7.4,40,5.41,14.368421052631579,4.761904761904762,0.07312614259597806
Tamil Nadu,Vellore,Andhra Pradesh,Vijayawada,2W,100.0,129.0,33.0,50.0,30,0.6,3.7941176470588234,0.5882352941176471,0.23076923076923078
Andhra Pradesh,Tirupati,Tamil Nadu,Chennai,3W,3.3,327.0,24.0,22.0,50,2.27,13.08,2.1739130434782608,0.1524390243902439
Andhra Pradesh,Unknown,Tamil Nadu,Chennai,2W,7.2,377.0,30.0,11.0,50,4.55,12.161290322580646,4.166666666666667,0.13227513227513227
Tamil Nadu,Madurai,Tamil Nadu,Vellore,2W,7.2,161.0,10.0,7.4,30,4.05,14.636363636363637,3.571428571428571,0.18518518518518517
Unknown,Guntur,Andhra Pradesh,Guntur,Bus,22.0,110.0,45.0,7.4,50,6.76,2.391304347826087,5.9523809523809526,0.45045045045045046
Tamil Nadu,Chennai,Andhra Pradesh,Vijayawada,2W,150.0,141.0,18.0,100.0,75,0.75,7.421052631578948,0.7425742574257426,0.528169014084507
Andhra Pradesh,Nellore,Tamil Nadu,Salem,2W,50.0,88.0,27.0,11.0,60,5.45,3.142857142857143,5.0,0.6741573033707865
Andhra Pradesh,Tirupati,Tamil Nadu,Madurai,3W,22.0,547.0,25.0,7.4,75,10.14,21.03846153846154,8.928571428571429,0.13686131386861314
Tamil Nadu,Salem,Unknown,Chennai,Unknown,22.0,140.0,2.0,100.0,20,0.2,46.666666666666664,0.19801980198019803,0.14184397163120568
Andhra Pradesh,Nellore,Tamil Nadu,Chennai,Bus,3.3,597.0,49.0,7.4,60,8.11,11.94,7.142857142857142,0.10033444816053512
Tamil Nadu,Madurai,Andhra Pradesh,Unknown,2W,150.0,364.0,8.0,7.4,60,8.11,40.44444444444444,7.142857142857142,0.1643835616438356
Tamil Nadu,Vellore,Unknown,Salem,Bus,50.0,138.0,49.0,11.0,20,1.82,2.76,1.6666666666666667,0.14388489208633093
Andhra Pradesh,Guntur,Tamil Nadu,Vellore,4W,22.0,143.0,16.0,3.3,60,18.18,8.411764705882353,13.953488372093023,0.4166666666666667
Tamil Nadu,Chennai,Tamil Nadu,Madurai,3W,7.2,343.0,7.0,11.0,75,6.82,42.875,6.25,0.2180232558139535
Andhra Pradesh,Vijayawada,Tamil Nadu,Unknown,Bus,150.0,445.0,4.0,22.0,50,2.27,89.0,2.1739130434782608,0.11210762331838565
Andhra Pradesh,Nellore,Tamil Nadu,Coimbatore,3W,22.0,295.0,49.0,50.0,20,0.4,5.9,0.39215686274509803,0.06756756756756757
Unknown,Salem,Tamil Nadu,Chennai,2W,100.0,291.0,21.0,11.0,30,2.73,13.227272727272727,2.5,0.10273972602739725
Tamil Nadu,Salem,Tamil Nadu,Coimbatore,3W,3.3,96.0,15.0,3.3,75,22.73,6.0,17.441860465116278,0.7731958762886598
Andhra Pradesh,Vijayawada,Andhra Pradesh,Kurnool,3W,22.0,285.0,46.0,11.0,40,3.64,6.0638297872340425,3.3333333333333335,0.13986013986013987
Andhra Pradesh,Kurnool,Andhra Pradesh,Unknown,Bus,22.0,87.0,16.0,3.3,30,9.09,5.117647058823529,6.976744186046512,0.3409090909090909
Andhra Pradesh,Kurnool,Tamil Nadu,Vellore,3W,100.0,201.0,36.0,7.4,30,4.05,5.4324324324324325,3.571428571428571,0.1485148514851485
Tamil Nadu,Salem,Tamil Nadu,Salem,4W,100.0,382.0,40.0,50.0,50,1.0,9.317073170731707,0.9803921568627451,0.13054830287206268
Andhra Pradesh,Nellore,Tamil Nadu,Salem,4W,50.0,366.0,48.0,7.4,60,8.11,7.469387755102041,7.142857142857142,0.16348773841961853
Andhra Pradesh,Tirupati,Andhra Pradesh,Nellore,4W,11.0,387.0,5.0,100.0,50,0.5,64.5,0.49504950495049505,0.12886597938144329
Andhra Pradesh,Unknown,Andhra Pradesh,Vijayawada,4W,11.0,102.0,6.0,11.0,30,2.73,14.571428571428571,2.5,0.2912621359223301
Andhra Pradesh,Tirupati,Tamil Nadu,Vellore,2W,11.0,431.0,8.0,100.0,40,0.4,47.888888888888886,0.39603960396039606,0.09259259259259259
Tamil Nadu,Unknown,Tamil Nadu,Madurai,4W,100.0,512.0,14.0,3.3,20,6.06,34.13333333333333,4.651162790697675,0.03898635477582846
Tamil Nadu,Unknown,Tamil Nadu,Coimbatore,2W,7.2,525.0,42.0,22.0,50,2.27,12.209302325581396,2.1739130434782608,0.09505703422053231
Andhra Pradesh,Guntur,Tamil Nadu,Vellore,3W,22.0,141.0,18.0,100.0,60,0.6,7.421052631578948,0.594059405940594,0.4225352112676056
Andhra Pradesh,Guntur,Andhra Pradesh,Kurnool,2W,7.2,401.0,11.0,100.0,75,0.75,33.416666666666664,0.7425742574257426,0.1865671641791045
Andhra Pradesh,Unknown,Andhra Pradesh,Vijayawada,3W,7.2,318.0,36.0,7.4,75,10.14,8.594594594594595,8.928571428571429,0.23510971786833856
Tamil Nadu,Salem,Andhra Pradesh,Kurnool,2W,7.2,469.0,25.0,50.0,60,1.2,18.03846153846154,1.1764705882352942,0.1276595744680851
Tamil Nadu,Coimbatore,Tamil Nadu,Vellore,3W,50.0,245.0,30.0,7.4,50,6.76,7.903225806451613,5.9523809523809526,0.2032520325203252
Andhra Pradesh,Vijayawada,Tamil Nadu,Unknown,3W,100.0,303.0,44.0,22.0,60,2.73,6.733333333333333,2.608695652173913,0.19736842105263158
Tamil Nadu,Coimbatore,Tamil Nadu,Coimbatore,3W,3.3,60.0,38.0,100.0,20,0.2,1.5384615384615385,0.19801980198019803,0.32786885245901637
Unknown,Coimbatore,Andhra Pradesh,Tirupati,Bus,100.0,66.0,39.0,100.0,75,0.75,1.65,0.7425742574257426,1.1194029850746268
Tamil Nadu,Madurai,Andhra Pradesh,Guntur,Bus,22.0,361.0,12.0,7.4,40,5.41,27.76923076923077,4.761904761904762,0.11049723756906077
Tamil Nadu,Madurai,Tamil Nadu,Coimbatore,3W,3.3,189.0,42.0,7.4,60,8.11,4.395348837209302,7.142857142857142,0.3157894736842105
Tamil Nadu,Coimbatore,Tamil Nadu,Chennai,4W,150.0,66.0,40.0,50.0,75,1.5,1.6097560975609757,1.4705882352941178,1.1194029850746268
Tamil Nadu,Vellore,Andhra Pradesh,Vijayawada,2W,7.2,539.0,47.0,11.0,40,3.64,11.229166666666666,3.3333333333333335,0.07407407407407407
Andhra Pradesh,Guntur,Andhra Pradesh,Kurnool,4W,11.0,411.0,46.0,22.0,50,2.27,8.74468085106383,2.1739130434782608,0.12135922330097088
Tamil Nadu,Vellore,Tamil Nadu,Salem,Unknown,7.2,352.0,49.0,7.4,75,10.14,7.04,8.928571428571429,0.21246458923512748
Andhra Pradesh,Guntur,Tamil Nadu,Coimbatore,Bus,3.3,534.0,40.0,3.3,60,18.18,13.024390243902438,13.953488372093023,0.11214953271028037
Andhra Pradesh,Guntur,Tamil Nadu,Madurai,3W,50.0,284.0,23.0,100.0,50,0.5,11.833333333333334,0.49504950495049505,0.17543859649122806
Andhra Pradesh,Vijayawada,Tamil Nadu,Salem,Bus,7.2,539.0,48.0,50.0,30,0.6,11.0,0.5882352941176471,0.05555555555555555
Andhra Pradesh,Tirupati,Tamil Nadu,Madurai,2W,11.0,99.0,40.0,3.3,75,22.73,2.4146341463414633,17.441860465116278,0.75
Unknown,Guntur,Tamil Nadu,Salem,3W,11.0,117.0,28.0,7.4,30,4.05,4.0344827586206895,3.571428571428571,0.2542372881355932
Tamil Nadu,Vellore,Andhra Pradesh,Kurnool,3W,150.0,291.0,26.0,22.0,30,1.36,10.777777777777779,1.3043478260869565,0.10273972602739725
Tamil Nadu,Salem,Tamil Nadu,Chennai,Bus,150.0,406.0,5.0,100.0,30,0.3,67.66666666666667,0.297029702970297,0.07371007371007371
Andhra Pradesh,Kurnool,Tamil Nadu,Vellore,2W,50.0,375.0,15.0,3.3,60,18.18,23.4375,13.953488372093023,0.1595744680851064
