source_city,destination_city,charging_capacity_kW,distance_km,num_ev_stations_route,charger_power_kW,charging_capacity_kWh,charging_duration_hours,charging_demand,station_density,high_load_route,vehicle_type_3W,vehicle_type_4W,vehicle_type_Bus,charger_type_Slow,charger_type_Ultra-Fast,source_state_Tamil Nadu,destination_state_Tamil Nadu
Coimbatore,Vellore,7.2,326.0,46.0,100.0,75,0.75,100.0,0.1411042944785276,1,False,False,False,False,True,True,True
Nellore,Tirupati,11.0,395.0,15.0,50.0,20,0.4,50.0,0.0379746835443038,1,False,True,False,False,True,False,True
Tirupati,Kurnool,11.0,171.0,22.0,7.4,30,4.05,7.407407407407407,0.1286549707602339,0,True,False,False,True,False,False,False
Nellore,Kurnool,22.0,432.0,28.0,22.0,75,3.41,21.994134897360702,0.06481481481481481,1,False,False,True,False,False,False,False
Chennai,Nellore,11.0,425.0,47.0,100.0,30,0.3,100.0,0.11058823529411765,1,True,False,False,False,True,False,False
Chennai,Nellore,3.3,51.0,47.0,22.0,50,2.27,22.026431718061673,0.9215686274509803,1,True,False,False,False,False,True,False
Kurnool,Chennai,100.0,494.0,40.0,3.3,30,9.09,3.3003300330033003,0.08097165991902834,0,False,False,False,True,False,False,True
Kurnool,Guntur,100.0,168.0,46.0,100.0,40,0.4,100.0,0.27380952380952384,1,False,False,False,False,True,False,False
Vijayawada,Madurai,22.0,569.0,11.0,100.0,30,0.3,100.0,0.019332161687170474,1,False,False,True,False,True,False,True
Chennai,Madurai,11.0,404.0,38.0,3.3,40,12.12,3.3003300330033007,0.09405940594059406,0,True,False,False,True,False,True,True
Guntur,Guntur,150.0,17.0,8.0,11.0,40,3.64,10.989010989010989,0.47058823529411764,0,False,True,False,False,False,False,False
Nellore,Chennai,150.0,228.0,22.0,3.3,75,22.73,3.2996040475142983,0.09649122807017543,0,False,False,False,True,False,False,True
Coimbatore,Vijayawada,7.2,229.0,19.0,3.3,75,22.73,3.2996040475142983,0.08296943231441048,0,False,True,False,True,False,True,False
Vijayawada,Kurnool,50.0,17.0,38.0,100.0,60,0.6,100.0,2.235294117647059,1,True,False,False,False,True,False,False
Kurnool,Vijayawada,100.0,355.0,31.0,22.0,75,3.41,21.994134897360702,0.08732394366197183,1,False,True,False,False,False,False,True
Madurai,Tirupati,150.0,316.0,4.0,7.4,75,10.14,7.396449704142012,0.012658227848101266,0,False,True,False,True,False,True,False
Tirupati,Salem,50.0,285.0,24.0,50.0,60,1.2,50.0,0.08421052631578947,1,False,True,False,False,True,False,True
Coimbatore,Vellore,100.0,398.0,25.0,50.0,30,0.6,50.0,0.06281407035175879,1,False,False,False,False,True,True,True
Vellore,Coimbatore,11.0,182.0,13.0,11.0,30,2.73,10.989010989010989,0.07142857142857142,0,False,False,True,False,False,True,True
Salem,Vellore,7.2,512.0,25.0,7.4,50,6.76,7.396449704142012,0.048828125,0,False,False,True,True,False,True,True
Guntur,Kurnool,11.0,448.0,39.0,50.0,20,0.4,50.0,0.08705357142857142,1,True,False,False,False,True,False,False
Madurai,Madurai,3.3,267.0,42.0,7.4,40,5.41,7.393715341959334,0.15730337078651685,0,False,True,False,True,False,True,True
Salem,Vijayawada,22.0,474.0,16.0,7.4,30,4.05,7.407407407407407,0.03375527426160337,0,True,False,False,True,False,True,False
Salem,Kurnool,3.3,292.0,25.0,3.3,40,12.12,3.3003300330033007,0.08561643835616438,0,False,False,True,True,False,False,False
Coimbatore,Vijayawada,3.3,493.0,17.0,11.0,30,2.73,10.989010989010989,0.034482758620689655,0,False,False,False,False,False,True,False
Coimbatore,Tirupati,3.3,157.0,22.0,50.0,50,1.0,50.0,0.14012738853503184,1,False,True,False,False,True,True,True
Vijayawada,Madurai,7.2,567.0,17.0,22.0,40,1.82,21.978021978021978,0.029982363315696647,1,False,True,False,False,False,False,True
Nellore,Vijayawada,7.2,250.0,18.0,50.0,40,0.8,50.0,0.072,1,False,False,False,False,True,False,False
Madurai,Vellore,22.0,36.0,2.0,22.0,50,2.27,22.026431718061673,0.05555555555555555,1,False,False,True,False,False,True,True
Nellore,Vellore,7.2,471.0,38.0,100.0,40,0.4,100.0,0.08067940552016985,1,True,False,False,False,True,False,True
Guntur,Chennai,22.0,50.0,36.0,50.0,60,1.2,50.0,0.72,1,False,True,False,False,True,False,True
Chennai,Tirupati,150.0,528.0,26.0,100.0,60,0.6,100.0,0.04924242424242424,1,True,False,False,False,True,True,True
Tirupati,Salem,50.0,599.0,32.0,100.0,75,0.75,100.0,0.05342237061769616,1,False,False,False,False,True,False,True
Madurai,Chennai,22.0,286.0,18.0,22.0,50,2.27,22.026431718061673,0.06293706293706294,1,False,False,True,False,False,True,True
Tirupati,Kurnool,22.0,478.0,16.0,50.0,60,1.2,50.0,0.03347280334728033,1,False,False,True,False,True,False,False
Madurai,Chennai,3.3,475.0,12.0,7.4,75,10.14,7.396449704142012,0.02526315789473684,0,False,False,False,True,False,True,True
Nellore,Chennai,150.0,394.0,2.0,100.0,60,0.6,100.0,0.005076142131979695,1,False,False,True,False,True,False,True
Chennai,Coimbatore,11.0,466.0,13.0,11.0,60,5.45,11.009174311926605,0.027896995708154508,0,False,False,True,False,False,True,True
Coimbatore,Vellore,7.2,387.0,11.0,11.0,60,5.45,11.009174311926605,0.028423772609819122,0,False,True,False,False,False,False,True
Coimbatore,Madurai,150.0,467.0,25.0,100.0,50,0.5,100.0,0.05353319057815846,1,False,False,True,False,True,True,True
Kurnool,Nellore,150.0,45.0,31.0,11.0,75,6.82,10.997067448680351,0.6888888888888889,0,False,True,False,False,False,False,False
Tirupati,Tirupati,3.3,237.0,8.0,7.4,30,4.05,7.407407407407407,0.03375527426160337,0,False,False,False,True,False,False,False
Coimbatore,Madurai,22.0,510.0,21.0,50.0,50,1.0,50.0,0.041176470588235294,1,False,False,True,False,True,True,True
Nellore,Guntur,11.0,108.0,40.0,7.4,60,8.11,7.398273736128237,0.37037037037037035,0,False,True,False,True,False,False,False
Coimbatore,Tirupati,3.3,593.0,11.0,100.0,75,0.75,100.0,0.01854974704890388,1,False,False,True,False,True,True,False
Vellore,Tirupati,22.0,570.0,38.0,7.4,60,8.11,7.398273736128237,0.06666666666666667,0,False,False,True,True,False,True,False
Guntur,Vellore,150.0,166.0,38.0,100.0,40,0.4,100.0,0.2289156626506024,1,True,False,False,False,True,False,True
Kurnool,Vijayawada,7.2,544.0,42.0,11.0,50,4.55,10.989010989010989,0.07720588235294118,0,False,False,False,False,False,False,True
Tirupati,Tirupati,100.0,11.0,41.0,22.0,60,2.73,21.978021978021978,3.727272727272727,1,False,False,True,False,False,False,False
Guntur,Tirupati,22.0,285.0,21.0,22.0,20,0.91,21.978021978021978,0.07368421052631578,1,False,False,False,False,False,False,False
Nellore,Madurai,100.0,453.0,45.0,100.0,75,0.75,100.0,0.09933774834437085,1,False,True,False,False,True,False,True
Vellore,Guntur,3.3,290.0,27.0,22.0,40,1.82,21.978021978021978,0.09310344827586207,1,False,False,True,False,False,True,False
Guntur,Vellore,22.0,116.0,36.0,22.0,20,0.91,21.978021978021978,0.3103448275862069,1,False,True,False,False,False,False,True
Vijayawada,Chennai,7.2,164.0,13.0,11.0,40,3.64,10.989010989010989,0.07926829268292683,0,False,False,True,False,False,False,True
Guntur,Coimbatore,3.3,254.0,44.0,100.0,60,0.6,100.0,0.1732283464566929,1,False,False,False,False,True,False,True
Coimbatore,Chennai,150.0,321.0,30.0,100.0,75,0.75,100.0,0.09345794392523364,1,True,False,False,False,True,True,True
Madurai,Madurai,22.0,534.0,7.0,11.0,40,3.64,10.989010989010989,0.013108614232209739,0,False,False,False,False,False,True,True
Vellore,Tirupati,100.0,157.0,35.0,11.0,40,3.64,10.989010989010989,0.2229299363057325,0,False,True,False,False,False,True,False
Vellore,Vijayawada,7.2,405.0,30.0,100.0,50,0.5,100.0,0.07407407407407407,1,True,False,False,False,True,True,False
Coimbatore,Tirupati,7.2,37.0,26.0,7.4,20,2.7,7.4074074074074066,0.7027027027027027,0,False,False,False,True,False,True,False
Vijayawada,Coimbatore,3.3,511.0,28.0,11.0,20,1.82,10.989010989010989,0.0547945205479452,0,False,False,False,False,False,False,True
Coimbatore,Chennai,22.0,418.0,13.0,7.4,60,8.11,7.398273736128237,0.03110047846889952,0,True,False,False,True,False,True,True
Tirupati,Tirupati,100.0,319.0,23.0,22.0,20,0.91,21.978021978021978,0.07210031347962383,1,True,False,False,False,False,False,True
Nellore,Tirupati,22.0,459.0,35.0,11.0,40,3.64,10.989010989010989,0.07625272331154684,0,False,True,False,False,False,False,False
Vijayawada,Salem,100.0,280.0,32.0,22.0,50,2.27,22.026431718061673,0.11428571428571428,1,False,False,True,False,False,False,True
Nellore,Coimbatore,50.0,599.0,41.0,50.0,30,0.6,50.0,0.06844741235392321,1,True,False,False,False,True,False,True
Salem,Tirupati,22.0,18.0,49.0,11.0,30,2.73,10.989010989010989,2.7222222222222223,0,True,False,False,False,False,True,False
Vijayawada,Vellore,11.0,117.0,33.0,11.0,30,2.73,10.989010989010989,0.28205128205128205,0,False,False,True,False,False,False,True
Coimbatore,Vijayawada,100.0,345.0,49.0,11.0,20,1.82,10.989010989010989,0.14202898550724638,0,True,False,False,False,False,False,False
Salem,Coimbatore,3.3,425.0,15.0,22.0,50,2.27,22.026431718061673,0.03529411764705882,1,True,False,False,False,False,True,True
Coimbatore,Kurnool,50.0,417.0,30.0,11.0,50,4.55,10.989010989010989,0.07194244604316546,0,True,False,False,False,False,True,False
Salem,Vijayawada,100.0,143.0,12.0,100.0,40,0.4,100.0,0.08391608391608392,1,True,False,False,False,True,True,False
Coimbatore,Vijayawada,3.3,173.0,49.0,50.0,30,0.6,50.0,0.2832369942196532,1,True,False,False,False,True,True,False
Coimbatore,Tirupati,22.0,202.0,20.0,22.0,20,0.91,21.978021978021978,0.09900990099009901,1,False,False,True,False,False,True,True
Vijayawada,Salem,11.0,111.0,26.0,3.3,20,6.06,3.3003300330033007,0.23423423423423423,0,False,False,False,True,False,False,True
Salem,Madurai,11.0,497.0,33.0,7.4,30,4.05,7.407407407407407,0.06639839034205232,0,False,False,False,True,False,True,True
Guntur,Chennai,100.0,303.0,16.0,7.4,20,2.7,7.4074074074074066,0.052805280528052806,0,False,False,True,True,False,False,True
Salem,Vijayawada,3.3,280.0,44.0,3.3,60,18.18,3.3003300330033003,0.15714285714285714,0,True,False,False,True,False,True,False
Nellore,Guntur,22.0,124.0,12.0,11.0,60,5.45,11.009174311926605,0.0967741935483871,0,False,False,False,False,False,False,True
Coimbatore,Guntur,100.0,542.0,15.0,3.3,30,9.09,3.3003300330033003,0.027675276752767528,0,False,False,True,True,False,True,False
Tirupati,Vellore,22.0,14.0,39.0,22.0,50,2.27,22.026431718061673,2.7857142857142856,1,False,False,False,False,False,False,True
Guntur,Tirupati,22.0,235.0,10.0,50.0,30,0.6,50.0,0.0425531914893617,1,False,False,True,False,True,False,False
Vijayawada,Vijayawada,22.0,513.0,49.0,50.0,20,0.4,50.0,0.09551656920077972,1,True,False,False,False,True,False,False
Coimbatore,Kurnool,22.0,475.0,40.0,22.0,75,3.41,21.994134897360702,0.08421052631578947,1,True,False,False,False,False,True,False
Kurnool,Tirupati,3.3,253.0,4.0,3.3,60,18.18,3.3003300330033003,0.015810276679841896,0,False,False,False,True,False,False,False
Coimbatore,Vellore,22.0,163.0,25.0,100.0,75,0.75,100.0,0.15337423312883436,1,True,False,False,False,True,True,True
Nellore,Madurai,100.0,237.0,10.0,100.0,20,0.2,100.0,0.04219409282700422,1,False,True,False,False,True,False,True
Chennai,Tirupati,11.0,52.0,39.0,7.4,75,10.14,7.396449704142012,0.75,0,False,False,True,True,False,True,False
Vellore,Salem,11.0,345.0,25.0,3.3,60,18.18,3.3003300330033003,0.07246376811594203,0,False,False,True,True,False,True,True
Vellore,Guntur,100.0,385.0,24.0,11.0,20,1.82,10.989010989010989,0.06233766233766234,0,True,False,False,False,False,True,False
Guntur,Tirupati,150.0,239.0,32.0,50.0,50,1.0,50.0,0.13389121338912133,1,False,False,True,False,True,False,False
Madurai,Madurai,100.0,546.0,22.0,7.4,20,2.7,7.4074074074074066,0.040293040293040296,0,False,False,False,True,False,True,True
Madurai,Vellore,22.0,275.0,30.0,22.0,60,2.73,21.978021978021978,0.10909090909090909,1,False,True,False,False,False,True,True
Vellore,Vellore,3.3,200.0,13.0,3.3,50,15.15,3.3003300330033003,0.065,0,True,False,False,True,False,True,True
Tirupati,Chennai,150.0,177.0,3.0,7.4,20,2.7,7.4074074074074066,0.01694915254237288,0,False,False,True,True,False,False,True
Vijayawada,Madurai,100.0,571.0,47.0,100.0,60,0.6,100.0,0.08231173380035026,1,True,False,False,False,True,False,True
Chennai,Madurai,11.0,319.0,26.0,3.3,75,22.73,3.2996040475142983,0.08150470219435736,0,True,False,False,True,False,True,True
Kurnool,Madurai,22.0,156.0,33.0,100.0,50,0.5,100.0,0.21153846153846154,1,False,True,False,False,True,False,True
Tirupati,Nellore,100.0,195.0,8.0,3.3,40,12.12,3.3003300330033007,0.041025641025641026,0,False,False,False,True,False,False,False
Coimbatore,Vellore,7.2,307.0,49.0,50.0,20,0.4,50.0,0.15960912052117263,1,True,False,False,False,True,True,True
Vellore,Madurai,11.0,515.0,34.0,100.0,50,0.5,100.0,0.06601941747572816,1,True,False,False,False,True,True,True
Nellore,Chennai,11.0,578.0,41.0,11.0,30,2.73,10.989010989010989,0.07093425605536333,0,False,False,True,False,False,False,True
Kurnool,Vijayawada,50.0,576.0,16.0,22.0,30,1.36,22.058823529411764,0.027777777777777776,1,False,False,True,False,False,False,False
Vijayawada,Coimbatore,150.0,438.0,9.0,22.0,30,1.36,22.058823529411764,0.02054794520547945,1,False,False,False,False,False,False,True
Vijayawada,Vijayawada,3.3,245.0,6.0,100.0,20,0.2,100.0,0.024489795918367346,1,False,False,False,False,True,False,False
Coimbatore,Kurnool,150.0,36.0,38.0,11.0,40,3.64,10.989010989010989,1.0555555555555556,0,False,False,True,False,False,True,False
Vellore,Guntur,11.0,199.0,12.0,22.0,60,2.73,21.978021978021978,0.06030150753768844,1,False,True,False,False,False,True,False
Tirupati,Tirupati,100.0,369.0,15.0,7.4,20,2.7,7.4074074074074066,0.04065040650406504,0,False,False,True,True,False,False,False
Vellore,Salem,3.3,304.0,25.0,22.0,60,2.73,21.978021978021978,0.08223684210526316,1,False,False,False,False,False,True,True
Tirupati,Kurnool,22.0,212.0,48.0,22.0,50,2.27,22.026431718061673,0.22641509433962265,1,True,False,False,False,False,False,True
Salem,Vijayawada,7.2,264.0,21.0,3.3,75,22.73,3.2996040475142983,0.07954545454545454,0,False,False,False,True,False,True,False
Nellore,Tirupati,150.0,375.0,19.0,3.3,20,6.06,3.3003300330033007,0.050666666666666665,0,False,True,False,True,False,False,False
Madurai,Nellore,22.0,469.0,27.0,7.4,40,5.41,7.393715341959334,0.057569296375266525,0,False,True,False,True,False,True,False
Chennai,Salem,7.2,157.0,40.0,3.3,75,22.73,3.2996040475142983,0.25477707006369427,0,False,True,False,True,False,True,True
Guntur,Tirupati,3.3,402.0,15.0,11.0,60,5.45,11.009174311926605,0.03731343283582089,0,False,False,False,False,False,False,False
Guntur,Coimbatore,11.0,303.0,34.0,100.0,30,0.3,100.0,0.11221122112211221,1,True,False,False,False,True,False,True
Vellore,Madurai,22.0,304.0,44.0,22.0,30,1.36,22.058823529411764,0.14473684210526316,1,False,False,True,False,False,True,True
Salem,Chennai,150.0,529.0,9.0,3.3,75,22.73,3.2996040475142983,0.017013232514177693,0,False,False,True,True,False,True,True
Salem,Tirupati,7.2,474.0,38.0,3.3,20,6.06,3.3003300330033007,0.08016877637130802,0,False,False,False,True,False,True,False
Kurnool,Madurai,11.0,210.0,6.0,11.0,40,3.64,10.989010989010989,0.02857142857142857,0,False,False,False,False,False,False,True
Kurnool,Kurnool,7.2,579.0,36.0,7.4,40,5.41,7.393715341959334,0.06217616580310881,0,False,False,True,True,False,False,False
Coimbatore,Guntur,100.0,342.0,15.0,22.0,20,0.91,21.978021978021978,0.043859649122807015,1,False,False,False,False,False,True,False
Madurai,Vellore,100.0,568.0,14.0,7.4,30,4.05,7.407407407407407,0.02464788732394366,0,False,True,False,True,False,True,True
Vellore,Nellore,3.3,46.0,43.0,3.3,50,15.15,3.3003300330033003,0.9347826086956522,0,False,True,False,True,False,True,False
Chennai,Salem,22.0,539.0,25.0,22.0,40,1.82,21.978021978021978,0.04638218923933209,1,False,False,True,False,False,True,True
Guntur,Salem,150.0,515.0,17.0,100.0,30,0.3,100.0,0.03300970873786408,1,False,True,False,False,True,False,True
Salem,Coimbatore,100.0,440.0,15.0,22.0,75,3.41,21.994134897360702,0.03409090909090909,1,False,False,True,False,False,True,True
Tirupati,Coimbatore,22.0,357.0,41.0,22.0,75,3.41,21.994134897360702,0.11484593837535013,1,False,False,True,False,False,False,True
Chennai,Kurnool,11.0,330.0,29.0,100.0,40,0.4,100.0,0.08787878787878788,1,False,True,False,False,True,True,False
Vijayawada,Coimbatore,100.0,562.0,12.0,50.0,75,1.5,50.0,0.021352313167259787,1,False,False,True,False,True,False,True
Guntur,Nellore,22.0,176.0,10.0,7.4,75,10.14,7.396449704142012,0.056818181818181816,0,False,False,False,True,False,False,False
Kurnool,Tirupati,22.0,243.0,24.0,11.0,60,5.45,11.009174311926605,0.09876543209876543,0,False,True,False,False,False,False,False
Coimbatore,Guntur,7.2,26.0,14.0,100.0,30,0.3,100.0,0.5384615384615384,1,True,False,False,False,True,True,False
Vellore,Madurai,150.0,211.0,9.0,50.0,40,0.8,50.0,0.04265402843601896,1,False,False,False,False,True,True,True
Chennai,Nellore,50.0,90.0,20.0,50.0,20,0.4,50.0,0.2222222222222222,1,False,False,True,False,True,True,True
Kurnool,Nellore,22.0,309.0,39.0,7.4,30,4.05,7.407407407407407,0.1262135922330097,0,False,True,False,True,False,False,False
Chennai,Vijayawada,50.0,351.0,49.0,3.3,75,22.73,3.2996040475142983,0.1396011396011396,0,False,True,False,True,False,True,False
Coimbatore,Chennai,7.2,265.0,42.0,11.0,40,3.64,10.989010989010989,0.15849056603773584,0,False,False,False,False,False,False,True
Madurai,Vellore,22.0,421.0,46.0,7.4,40,5.41,7.393715341959334,0.10926365795724466,0,False,False,False,True,False,False,True
Guntur,Salem,11.0,26.0,7.0,100.0,75,0.75,100.0,0.2692307692307692,1,True,False,False,False,True,False,True
Vellore,Madurai,100.0,171.0,35.0,11.0,40,3.64,10.989010989010989,0.2046783625730994,0,False,True,False,False,False,True,True
Guntur,Madurai,100.0,379.0,25.0,7.4,20,2.7,7.4074074074074066,0.06596306068601583,0,False,False,False,True,False,False,True
Chennai,Salem,150.0,91.0,14.0,7.4,30,4.05,7.407407407407407,0.15384615384615385,0,False,False,True,True,False,True,True
Coimbatore,Tirupati,7.2,19.0,24.0,22.0,40,1.82,21.978021978021978,1.263157894736842,1,False,False,True,False,False,True,False
Salem,Nellore,3.3,298.0,4.0,7.4,60,8.11,7.398273736128237,0.013422818791946308,0,False,False,True,True,False,True,False
Tirupati,Guntur,22.0,379.0,25.0,22.0,30,1.36,22.058823529411764,0.06596306068601583,1,False,False,True,False,False,False,False
Tirupati,Nellore,11.0,538.0,37.0,22.0,30,1.36,22.058823529411764,0.0687732342007435,1,False,False,True,False,False,False,False
Nellore,Salem,7.2,321.0,29.0,100.0,50,0.5,100.0,0.09034267912772585,1,False,False,False,False,True,False,True
Salem,Kurnool,3.3,158.0,22.0,100.0,20,0.2,100.0,0.13924050632911392,1,False,True,False,False,True,True,False
Coimbatore,Coimbatore,50.0,473.0,1.0,22.0,40,1.82,21.978021978021978,0.0021141649048625794,1,False,False,True,False,False,True,True
Guntur,Vellore,100.0,540.0,21.0,22.0,30,1.36,22.058823529411764,0.03888888888888889,1,False,False,False,False,False,False,True
Tirupati,Tirupati,50.0,389.0,7.0,3.3,60,18.18,3.3003300330033003,0.017994858611825194,0,False,False,False,True,False,False,True
Tirupati,Tirupati,7.2,304.0,32.0,100.0,50,0.5,100.0,0.10526315789473684,1,True,False,False,False,True,False,False
Tirupati,Vellore,22.0,359.0,48.0,11.0,30,2.73,10.989010989010989,0.13370473537604458,0,False,True,False,False,False,False,True
Vellore,Kurnool,22.0,435.0,46.0,50.0,20,0.4,50.0,0.10574712643678161,1,False,False,False,False,True,True,False
